num_interests,reach
2,18624.037546183
2,18624.037546183
2,18624.037546183
2,18624.037546183
2,18624.037546183
2,18624.037546183
2,18624.037546183
2,18624.037546183
2,18624.037546183
2,18624.037546183
2,18624.037546183
2,18624.037546183
2,18624.037546183
2,18624.037546183
2,18624.037546183
2,18624.037546183
2,18624.037546183
2,18624.037546183
2,18624.037546183
2,18624.037546183
2,18624.037546183
2,18624.037546183
2,18624.037546183
2,18624.037546183
2,18624.037546183
2,18624.037546183
2,18624.037546183
2,18624.037546183
2,18624.037546183
2,18624.037546183
2,18624.037546183
2,18624.037546183
2,18624.037546183
2,18624.037546183
2,18624.037546183
2,18624.037546183
2,18624.037546183
2,18624.037546183
2,18624.037546183
2,18624.037546183
2,18624.037546183
2,18624.037546183
2,18624.037546183
1,19811.264213951
2,14840.326204108
3,183.13385553729
4,139.78577880422
5,139.78577880422
6,139.78577880422
7,139.78577880422
8,136.83697242155
9,136.83697242155
10,780.01035214617
11,338.84671370656
12,336.98491857611
13,381.14341833715
14,7.5651454396423
16,71.97176491332
17,71.97176491332
18,71.57847658046
19,71.57847658046
20,71.827824879072
1,2188.4924253288
2,2172.2656922863
3,1988.733924197
4,1364.6151576867
5,888.40212796678
6,315.75676379616
7,315.75676379616
8,129.45386651467
11,589.23326968171
12,592.8418723346
13,475.02818991552
14,627.03721068849
15,1359.2263204589
16,1359.226320381
17,699.32364109351
18,658.40481328309
19,1273.6813664657
20,1387.5468015335
21,324.57438087204
22,243.43078555162
23,324.57438071961
24,324.57438071961
1,329.62500315674
2,284.91461447296
3,278.61339398675
4,228.73473218555
5,219.38978104376
6,200.31541774985
7,167.0774989129
8,167.0774989129
9,173.24738330211
10,189.72929261637
11,208.08688996283
12,129.22304357216
13,78.733914935525
14,78.733914935525
15,78.733914935525
16,78.862137618786
17,91.476282774634
18,91.476282774634
19,82.826151847667
20,82.826151847667
21,79.407980552716
22,79.04538703421
23,79.04538703421
24,79.376106225705
1,407.64393708667
2,402.04327824293
3,275.25024968104
4,275.25024968104
5,346.11352026733
6,353.72041082258
7,356.57969094082
8,251.09591875225
9,1400.653841601
10,1400.653841601
11,35.313767284508
12,2020.6023183186
13,3220.7640522528
14,3220.7640522528
15,3220.7640522528
16,707.93289692065
17,4.0428693142952
18,4.0428693142952
19,4.0428693142952
20,1377.9953492987
1,2492.3833273687
2,2631.1624744318
3,2401.4221787169
4,2213.1807438826
5,10967.441930996
6,10967.441930996
7,11046.157540482
8,12762.903846425
9,2.3227583454463
10,4.7636777930659
11,0.569883033015
12,4.9816277278072
13,4.9816277278072
14,6.6531070921247
15,3.0553483757858
18,14.05950614926
19,31.358409706808
20,30.069136650249
21,23.75637098056
22,48.082144305921
23,290.57301507936
24,241.87045903101
1,2625.8802201085
2,10994.358914801
3,9028.4991739678
4,2247.2582646484
5,11389.203194886
6,48.567843474234
7,38.099586481719
8,38.099586481719
9,95.825126080757
10,95.825126080757
11,33.573485328113
12,734.32712060827
13,578.24716539545
14,6.9768089345595
15,918.53898229096
17,1001.7696165428
18,1001.769616028
19,1055.5039564926
20,1001.7696160001
21,1048.337811503
22,421.48257881041
23,421.48257870989
1,2298.8951834587
2,3715.2767721485
3,3452.655008296
4,4496.7330698704
5,1429.1546038926
6,802.59218890119
7,1264.827934349
8,84.470460312629
9,84.470460312629
10,27.519412491559
11,5.9553424694503
12,5.8998835541508
13,6.6895075029047
14,2.0988708606101
15,2.0278821512334
16,2.2926365474677
18,489.71344256444
19,456.48806297884
20,486.69326239297
21,486.69326239297
22,531.11863716743
23,530.97435253973
24,530.85173240474
1,4966.2868069902
2,4946.9815130834
3,4903.5446019391
4,6179.3607017615
5,6179.3607017615
6,7989.2493846826
7,6754.6822709462
8,2032.7349270859
9,1099.5456058607
10,687.47465525584
11,521.8724477815
12,683.94132455291
13,915.6143737901
14,257.13850988506
15,417.4258428413
16,319.17204923648
17,319.10477402782
18,319.10477402782
19,319.10477402782
20,234.5990571024
21,234.5990571024
22,234.5990571024
23,234.5990571024
24,174.56365271153
1,3395.857060907
2,2171.1383306532
3,1709.7748505104
4,865.42612385777
5,971.24444879939
6,787.35413604189
7,787.35413604189
8,3450.8258424231
9,181.10721681205
10,1291.2155712645
11,941.67708066957
12,127.4392248571
13,94.274580099631
14,94.274580099631
15,93.948370474491
16,904.75953176431
18,151.38648156583
19,275.91125983273
20,183.41739055635
21,152.44242876129
22,146.0237993286
1,2298.8951834587
2,3715.2767721485
3,162.11765821974
5,159.94683613958
