num_interests,reach
12,1007.8311829688
13,807.54792285639
14,1065.9632581704
15,2310.6847447802
16,2310.6847446478
17,1188.850189859
18,1119.2881825813
19,2165.2583229916
20,2358.8295626069
21,551.77644748248
22,413.83233543776
23,551.77644722333
24,551.77644722333
1,560.36250536646
2,484.35484460402
3,473.64276977747
4,388.84904471544
5,372.96262777439
6,340.53621017475
7,284.03174815194
8,284.03174815194
9,294.52055161359
10,322.53979744783
11,353.7477129368
12,219.67917407267
13,133.84765539039
14,133.84765539039
15,133.84765539039
16,134.06563395194
17,155.50968071688
18,155.50968071688
19,140.80445814103
20,140.80445814103
21,134.99356693962
22,134.37715795816
23,134.37715795816
24,134.9393805837
1,692.99469304733
2,683.47357301299
3,467.92542445776
4,467.92542445776
5,588.39298445445
6,601.32469839838
7,606.18547459939
8,426.86306187883
9,2381.1115307217
10,2381.1115307217
11,60.033404383663
12,3435.0239411416
13,5475.2988888297
14,5475.2988888297
15,5475.2988888297
16,1203.4859247651
17,9.0428693142952
18,9.0428693142952
19,9.0428693142952
20,2342.5920938078
21,1.8184027084202
22,2.4245369444767
23,2.4245369414181
24,1.8184027046923
1,4237.0516565268
2,4472.9762065341
3,4082.4177038188
4,3762.4072646005
5,18644.651282694
6,18644.651282694
7,18778.467818819
8,21696.936538922
9,7.3227583454463
10,9.7636777930659
11,5.569883033015
12,9.9816277278072
13,9.9816277278072
14,11.310282056612
15,8.0553483757858
16,4.6791934161348
17,3.7901466591023
18,23.901160453741
19,53.309296501573
20,51.117532305424
21,40.385830666953
22,81.739645320065
23,493.97412563492
24,411.17978035272
1,4463.9963741845
2,18690.410155162
3,15348.448595745
4,3820.3390499023
5,19361.645431306
6,82.565333906198
7,64.769297018923
8,64.769297018923
9,162.90271433729
10,162.90271433729
11,57.074925057793
12,1248.3561050341
13,983.02018117227
14,11.860575188751
15,1561.5162698946
17,1703.0083481228
18,1703.0083472476
19,1794.3567260374
20,1703.0083472002
21,1782.1742795551
22,716.52038397769
23,716.52038380681
1,3908.1218118798
2,6315.9705126524
3,5869.5135141032
4,7644.4462187796
5,2429.5628266175
6,1364.406721132
7,2150.2074883934
8,143.59978253147
9,143.59978253147
10,46.78300123565
11,10.124082198066
12,10.029802042056
13,11.372162754938
14,7.0988708606101
15,7.0278821512334
16,7.2926365474677
18,832.51285235955
19,776.02970706402
20,827.37854606805
21,827.37854606805
22,902.90168318463
23,902.65639931754
24,902.44794508806
1,8442.6875718833
2,8409.8685722418
3,8336.0258232964
4,10504.913192995
5,10504.913192995
6,13581.72395396
7,11482.959860608
8,3455.649376046
9,1869.2275299632
10,1168.7069139349
11,887.18316122855
12,1162.7002517399
13,1556.5444354432
14,437.13546680461
15,709.62393283021
16,542.59248370202
17,542.4781158473
18,542.4781158473
19,542.4781158473
20,398.81839707409
21,398.81839707409
22,398.81839707409
23,398.81839707409
24,296.7582096096
1,5772.9570035419
2,3690.9351621105
3,2906.6172458676
4,1471.2244105582
5,1651.115562959
6,1338.5020312712
7,1338.5020312712
8,5866.4039321192
9,307.88226858049
10,2195.0664711496
11,1600.8510371383
12,216.64668225708
13,160.26678616937
14,160.26678616937
15,159.71222980663
16,1538.0912039993
18,257.35701866191
19,469.04914171564
20,311.80956394579
21,259.15212889419
22,248.24045885861
23,4.5869623682375
24,4.5869623670856
1,3908.1218118798
2,6315.9705126524
3,275.60001897356
5,271.90962143729
6,273.71234755202
10,262.38631899619
11,6.1432535670643
12,6.5528037615024
13,11.40187854569
14,10.517249956806
15,13.891943864287
16,322.31902586929
17,148.36368050821
18,155.878424035
19,274.15854711863
20,282.12516259461
21,282.12516259461
22,282.12516259461
23,282.12516259461
24,282.12516259461
1,5957.2719091641
2,6122.0000984283
3,10714.926819938
4,19477.324020297
5,3761.0462311928
6,27179.650253877
7,27179.650253877
8,220.10401613143
9,1292.6965465455
10,2688.9412996714
11,98.784661144702
12,39.389810356511
13,8.7807564786212
14,8.7807564778723
15,4.2593221449825
16,4.193794111136
17,7.9944199607512
18,7.8633638872753
19,3.2108734689958
20,244.73057446682
21,249.9177640305
22,60.351809504443
23,265.4105310464
24,271.61651561344
1,32585.30012566
2,6124.1072144563
3,1063.7903704197
4,178.31959129141
5,72.912287700312
6,70.3082774253
1,26910.659751893
2,544.53961008256
3,599.18463621275
4,8.9845072974667
5,526.56369136197
6,465.76971947676
7,47.311071397547
8,55.490944909646
9,55.490944909646
10,95.693059254588
11,281.31191165757
12,519.76117062863
13,809.67677368637
14,940.5278923766
15,1052.4780348331
16,905.75636056529
17,940.93033264305
18,757.81312459632
19,527.29789871602
20,620.63809557521
21,581.36614456529
22,581.36614456529
23,590.3433618158
24,391.61272174852
1,8729.9452656571
2,10871.872645255
3,8507.024089736
4,8421.0945534627
5,8266.2850301264
6,7205.2261723226
7,2598.5945263018
8,2598.5945263018
9,11.23408908943
10,10.463412772238
11,10.433771376329
12,10.433771374999
13,10.10227166771
14,165.11284483023
15,244.79881230824
16,17.036855982897
17,17.048114162059
18,17.048114162059
19,17.048114162059
20,17.048114162059
21,17.048114162059
22,16.87763302066
23,13.533950670612
24,13.533950670612
1,8729.9452656571
2,14433.64454143
3,10809.390617782
4,11547.273382998
5,11580.517196148
6,3332.5773556463
7,6250.1357920933
8,6250.1357920933
9,1095.1909670112
10,119.84059221644
11,711.33133099512
12,41.366197585755
13,139.91555931817
14,175.39996384426
16,24.620495884566
17,468.84216042732
18,511.30191757857
19,565.19838480419
20,528.09391121343
21,496.4029290247
22,391.40038464466
23,508.38056998539
24,508.38056998539
1,8729.9452656571
2,10871.872645255
3,3189.8447588033
4,13079.911530429
5,8041.4530111408
6,6204.0318400414
7,6204.0318400414
